review_body,review_rating
"Aku ada di sana di babak kedua hari ini, ada saat-saat itu hujan. Itu menarik untuk duduk di sumber suhu lebih dari 30 derajat, dan suhu hujan itu dingin. Setelah berenang di istoriko yang sangat baik makan di restoran di lokasi hotel.",pos
Suasana nya menyenangkan bikin pikiran fresh setelah berendam dan cocok buat bawa keluarga serta anak anak juga . Harga tiket masuk agak mahal .,pos
"Batur natural hotspring Salah satu tempat wisata di bali bagian utara yang terletak di kawasan kintamani/ gunung batur, wisata disini merupakan wisata air yang khusus untuk berendam air hangat, akses untuk ketempat ini cukup mudah dijangkau dengan menggunakan kendaraan pribadi sekitar 50km dr kota denpasar lebih tepat ny..Biaya masuk 60k untuk wisatawan lokal sudah termasuk handuk, loker, minuman ( juice semangka/ air mineral).Tempat nya cukup nyaman dan tenang,Hanya saja karyawan disini kurang kurang senyum jadi sedikit mengurangi kenyamanan disini.Mungkin saya akan kembali lagi kesini lain waktu..Sampai ketemu lagi BNH..... ☺️",pos
"Setelah beberapa hari kami berwisata di Bali, pada ke 5 kami mengunjungi daerah danau Batur Kintamani & disebelah danau batur terdapat fasilitas pemandian kolam air panas / Batur Natural Hot Spring di tempat ini kami memanjakan diri untuk berendam & bermain di kolam air panas selama 2 jam yang membuat tubuh kami bertambah segar & tidurpun menjadi nyenyak",pos
"Obyek ini terletak di daerah Kintamani, Bali. Membutuhkan waktu sekitar 3-4 jam menggunakan sepeda motor berboncengan dari daerah Kuta. Sepeda motor dapat disewa seharga 60ribu dari pagi sampai 8 malam. Jika budget mencukupi, akan lebih baik menggunakan mobil, tapi pastikan yang bawa mobil sudah lincah karena jalannya naik turun. Bawa pakaian hangat karena daerah ini merupakan dataran tinggi. Tiket masuknya 60ribu untuk wisatawan domestik dan 100ribu untuk wisatawan asing. Tiket tersebut sudah termasuk handuk, shampoo, loker, dan soft drink.",pos
"Pertama kali saya datang ke pemandian air panas ini dan sangat relax terutama Setelah seharian roadtrip. Agak sedikit mahal Rp.60rb dan terutama untuk turis asing 2,5 kali dari harga lokal. Namun dengan fasilitas yg ada Masih ok dengan harga tersebut bahkan saya menghabiskan 3 jam berendam disana. Lokasi cukup jauh dan lebih baik turun ke selatan sebelum jam 7 Karena kabutnya cukup tebal.",pos
"Terkadang objek wisata di daerah perkotaan terasa bosan utk dinikmati.Cobalah datang sesekali ke batur natural hotspring...tempat pemandian air panas yg dekat dg danau batur dan gunung batur.Sambil berendam di air panas kita bsa mnikmati pemandangan alam yg mmg natural bnget.Selain rileks,kita bisa menikmati waktu lebih intens dgn keluarga,suami,istri dan anak-anak.Dgn budget gak sampai 100rb sdh bsa menikmati mandi air panas sepuasnya dan welcome drink.Setelah mandi jangan khawatir kelaparan krn ada resto yg siap melayani dgn menu-menu yg enak.Bila mau berkunjung datanglah sekitar jam 2 siang sudah ada ditempat mengingat lokasinya di kecamaran Kintamani kabupaten Bangli Bali yaitu daerah Toya Bungkah.Dijamin gak akan menyesal...,yukkk berendam yuk... :)",pos
"Batur natural hotspring Salah satu tempat wisata di bali bagian utara yang terletak di kawasan kintamani/ gunung batur, wisata disini merupakan wisata air yang khusus untuk berendam air hangat, akses untuk ketempat ini cukup mudah dijangkau dengan menggunakan kendaraan pribadi sekitar 50km dr kota denpasar lebih tepat ny..Biaya masuk 60k untuk wisatawan lokal sudah termasuk handuk, loker, minuman ( juice semangka/ air mineral).Tempat nya cukup nyaman dan tenang,Hanya saja karyawan disini kurang kurang senyum jadi sedikit mengurangi kenyamanan disini.Mungkin saya akan kembali lagi kesini lain waktu..Sampai ketemu lagi BNH..... ☺️",pos
"Setelah beberapa hari kami berwisata di Bali, pada ke 5 kami mengunjungi daerah danau Batur Kintamani & disebelah danau batur terdapat fasilitas pemandian kolam air panas / Batur Natural Hot Spring di tempat ini kami memanjakan diri untuk berendam & bermain di kolam air panas selama 2 jam yang membuat tubuh kami bertambah segar & tidurpun menjadi nyenyak",pos
"Obyek ini terletak di daerah Kintamani, Bali. Membutuhkan waktu sekitar 3-4 jam menggunakan sepeda motor berboncengan dari daerah Kuta. Sepeda motor dapat disewa seharga 60ribu dari pagi sampai 8 malam. Jika budget mencukupi, akan lebih baik menggunakan mobil, tapi pastikan yang bawa mobil sudah lincah karena jalannya naik turun. Bawa pakaian hangat karena daerah ini merupakan dataran tinggi. Tiket masuknya 60ribu untuk wisatawan domestik dan 100ribu untuk wisatawan asing. Tiket tersebut sudah termasuk handuk, shampoo, loker, dan soft drink.",pos
"Pertama kali saya datang ke pemandian air panas ini dan sangat relax terutama Setelah seharian roadtrip. Agak sedikit mahal Rp.60rb dan terutama untuk turis asing 2,5 kali dari harga lokal. Namun dengan fasilitas yg ada Masih ok dengan harga tersebut bahkan saya menghabiskan 3 jam berendam disana. Lokasi cukup jauh dan lebih baik turun ke selatan sebelum jam 7 Karena kabutnya cukup tebal.",pos
"Terkadang objek wisata di daerah perkotaan terasa bosan utk dinikmati.Cobalah datang sesekali ke batur natural hotspring...tempat pemandian air panas yg dekat dg danau batur dan gunung batur.Sambil berendam di air panas kita bsa mnikmati pemandangan alam yg mmg natural bnget.Selain rileks,kita bisa menikmati waktu lebih intens dgn keluarga,suami,istri dan anak-anak.Dgn budget gak sampai 100rb sdh bsa menikmati mandi air panas sepuasnya dan welcome drink.Setelah mandi jangan khawatir kelaparan krn ada resto yg siap melayani dgn menu-menu yg enak.Bila mau berkunjung datanglah sekitar jam 2 siang sudah ada ditempat mengingat lokasinya di kecamaran Kintamani kabupaten Bangli Bali yaitu daerah Toya Bungkah.Dijamin gak akan menyesal...,yukkk berendam yuk... :)",pos
"Nah sekarang saya akan menceritakan sedikit kesan - kesan saya ketika mengunjungi patung iconic yang ada di bali, yak bener sekali. Garuda Wisnu Kencana (GWK) merupakan sebuah patung raksasa karya salah satu pematung kenamaan asal Bali, Nyoman Nuarta. Patung ini berbentuk Batara Wisnu yang menunggangi hewan legendaris garuda sebagai simbol Amerta, kebajikan yang abadi. GWK didirikan di atas kawasan seluas 240 hektare yang dirancang akan menjadi taman budaya kelas dunia yang menampilkan pertunjukan hiburan dan budaya bagi masyarakat lokal maupun mancanegara. GWK tidak sekadar menawarkan daya tarik panorama yang indah. Di tempat ini, juga dipentaskan kekayaan seni tradisional Bali yang akan membuat kunjungan Anda ke Pulau Dewata meninggalkan kenangan yang berkesan. Tempat wisata di Bali GWK adalah sebuah taman budaya yang memiliki luas 240 hektar. Alamat atau lokasi dari GWK Bali berada di Jalan Raya Uluwatu, Desa Ungasan, Kuta Selatan, Kabupaten Badung 80364.Untuk biaya tiket masuk ke GWK Bali ada dua jenis, ada tiket weekday (senin-jumat) dan tiket weekend (sabtu – Minggu). Dewasa 80.000/ org & anak (5 - 12tahun) 60.000 /anak. Bagian sekian ulasan saya tentang objek wisata Gwk apabila kawan - kawan tertarik tak ada salahnya untuk mencoba referensi tempat wisata ini. Terimakasih",pos
Arsitektur keren yang terdapat di bali. Bisa melihat pemandangan bali dari atas tempat. Sekaligus tempat foto,pos
"ada patung yang baruuuu!! tapi belum selesai juga bangunan dibawahnya, jadi cuma bisa foto dari halaman depannya. patung yg baru ini udah keliatan dari pas pesawat mau landing loh!",pos
"salah satu tempat yang menurut saya bikin menganga. lahan yang lapang dan dan cukup tertata. di tambah banyaknya patung dan batuan kapur yang menjulang tinggi. menikmati sun set disini sangat indah.bikin ketagihan sih.What a wonderful statue, Garuda Wisnu Kencana.",pos
Tempat yg asyik untuk menikmati karya seni. Patung yang besar bila bisa mengambil sudut yg tepat bagus buat foto². Harus siap fisik juga karena tempatnya cukup luas,pos
"Nah sekarang saya akan menceritakan sedikit kesan - kesan saya ketika mengunjungi patung iconic yang ada di bali, yak bener sekali. Garuda Wisnu Kencana (GWK) merupakan sebuah patung raksasa karya salah satu pematung kenamaan asal Bali, Nyoman Nuarta. Patung ini berbentuk Batara Wisnu yang menunggangi hewan legendaris garuda sebagai simbol Amerta, kebajikan yang abadi. GWK didirikan di atas kawasan seluas 240 hektare yang dirancang akan menjadi taman budaya kelas dunia yang menampilkan pertunjukan hiburan dan budaya bagi masyarakat lokal maupun mancanegara. GWK tidak sekadar menawarkan daya tarik panorama yang indah. Di tempat ini, juga dipentaskan kekayaan seni tradisional Bali yang akan membuat kunjungan Anda ke Pulau Dewata meninggalkan kenangan yang berkesan. Tempat wisata di Bali GWK adalah sebuah taman budaya yang memiliki luas 240 hektar. Alamat atau lokasi dari GWK Bali berada di Jalan Raya Uluwatu, Desa Ungasan, Kuta Selatan, Kabupaten Badung 80364.Untuk biaya tiket masuk ke GWK Bali ada dua jenis, ada tiket weekday (senin-jumat) dan tiket weekend (sabtu – Minggu). Dewasa 80.000/ org & anak (5 - 12tahun) 60.000 /anak. Bagian sekian ulasan saya tentang objek wisata Gwk apabila kawan - kawan tertarik tak ada salahnya untuk mencoba referensi tempat wisata ini. Terimakasih",pos
Arsitektur keren yang terdapat di bali. Bisa melihat pemandangan bali dari atas tempat. Sekaligus tempat foto,pos
"ada patung yang baruuuu!! tapi belum selesai juga bangunan dibawahnya, jadi cuma bisa foto dari halaman depannya. patung yg baru ini udah keliatan dari pas pesawat mau landing loh!",pos
"salah satu tempat yang menurut saya bikin menganga. lahan yang lapang dan dan cukup tertata. di tambah banyaknya patung dan batuan kapur yang menjulang tinggi. menikmati sun set disini sangat indah.bikin ketagihan sih.What a wonderful statue, Garuda Wisnu Kencana.",pos
Tempat yg asyik untuk menikmati karya seni. Patung yang besar bila bisa mengambil sudut yg tepat bagus buat foto². Harus siap fisik juga karena tempatnya cukup luas,pos
"Tempata kawasan wisata keluarga yang luas banget.. Banyak acara juga, bagi yang gak kuat jalan ada shuttle bus nya.. Dan yang paling terkenal disini ya patung garuda wisnu kencana nya itu besar banget sebuah mahakarya deh.. gak kalah dari patung liberti.. bangga pokok nya.. dan yang saya suka juga pementasan di amphiteather nya keren... overall kalo jalan kesini gak rugi lah..",pos
GWK merupakan patung tertinggi kedua di dunia. Selain itu ada juga pertunjukan budaya dan kesenian lokal,pos
"Banyak spot bagus untuk foto - foto disini, dijamin ga akan nyesel, kalau kesini jangan lupa nonton pertunjukan tari kecak, seru banget, bikin kangen pengen nonton lagi ",pos
Salah satu objek wisata yg harus dikunjungi ketika belibur di bali.... view yang indah cocok untuk memenuhi kebutuhan instagram... ,pos
"Tempatnya mudah di jangkau, bersih lagi, harga souvenirnya juga relatif terjangkau, banyak spot spot untuk berfoto.",pos
"Tempat yang biasa jadi luar biasa, bukit tandus tp bisa disulap jadi tempat yang asik dan keren. Patung dewa wisnu naik garuda akhirnya selesai juga dikerjakan. Mantab.",pos
"Berbagai macam area sepeti plaza wisnu,kura"" plaza,streat theater ada semua disini dan yang terbaru ya itu GWK Statle yang selesai dibangun.",pos
"Dijangkau dengan mudah dari kuta. Kira2 30 mnt dengan mobil dari kuta. Tempatnya bersih. Harga2 souvenir yg dijual di toko2 relatif tdk mahal. Disarankan untuk melihat jadwal pertunjukan yg disediakan di GWK supaya tdk terlewat. Banyak spot foto. Anda dapat melihat tarian barong, tdk perlu membayar lagi. Dan bisa berfoto dengan para penari. ",pos
"Senang bisa menghadiri undangan peresmian patung GWK, yg sdh bertahun2 ditunggu akhirnya sdh rampung. Haru campur bahagia... dan jga bangga sebagai masyarakat bali. Karna patung GWK adalah salah satu icon, dan salah satu patung tembaga terbesar dan tertinggi nomor 3 di Dunia... ",pos
sangat bagus dan banyak sejarahnya serta dapat melihat pemandangan yang sangat indah laut serta bukit di didepannya,pos
"Tempata kawasan wisata keluarga yang luas banget.. Banyak acara juga, bagi yang gak kuat jalan ada shuttle bus nya.. Dan yang paling terkenal disini ya patung garuda wisnu kencana nya itu besar banget sebuah mahakarya deh.. gak kalah dari patung liberti.. bangga pokok nya.. dan yang saya suka juga pementasan di amphiteather nya keren... overall kalo jalan kesini gak rugi lah..",pos
GWK merupakan patung tertinggi kedua di dunia. Selain itu ada juga pertunjukan budaya dan kesenian lokal,pos
"Banyak spot bagus untuk foto - foto disini, dijamin ga akan nyesel, kalau kesini jangan lupa nonton pertunjukan tari kecak, seru banget, bikin kangen pengen nonton lagi ",pos
Salah satu objek wisata yg harus dikunjungi ketika belibur di bali.... view yang indah cocok untuk memenuhi kebutuhan instagram... ,pos
"Tempatnya mudah di jangkau, bersih lagi, harga souvenirnya juga relatif terjangkau, banyak spot spot untuk berfoto.",pos
"Tempat yang biasa jadi luar biasa, bukit tandus tp bisa disulap jadi tempat yang asik dan keren. Patung dewa wisnu naik garuda akhirnya selesai juga dikerjakan. Mantab.",pos
"Berbagai macam area sepeti plaza wisnu,kura"" plaza,streat theater ada semua disini dan yang terbaru ya itu GWK Statle yang selesai dibangun.",pos
"Dijangkau dengan mudah dari kuta. Kira2 30 mnt dengan mobil dari kuta. Tempatnya bersih. Harga2 souvenir yg dijual di toko2 relatif tdk mahal. Disarankan untuk melihat jadwal pertunjukan yg disediakan di GWK supaya tdk terlewat. Banyak spot foto. Anda dapat melihat tarian barong, tdk perlu membayar lagi. Dan bisa berfoto dengan para penari. ",pos
"Senang bisa menghadiri undangan peresmian patung GWK, yg sdh bertahun2 ditunggu akhirnya sdh rampung. Haru campur bahagia... dan jga bangga sebagai masyarakat bali. Karna patung GWK adalah salah satu icon, dan salah satu patung tembaga terbesar dan tertinggi nomor 3 di Dunia... ",pos
sangat bagus dan banyak sejarahnya serta dapat melihat pemandangan yang sangat indah laut serta bukit di didepannya,pos
"Patungnya begitu besar, pemandangan indah.Dari atas bisa melihat kuta,airport, nusa dua.Ada tempat culiner, arshop.",pos
"sudah berapa tahun kami menunggu sempurnanya patung garuda wisnu kencana berdiri namun masih baru kepala wisnunya aja. kaau memang terpasang penuh sesuai gambar, benar benar menjadi patung terindah dipulau bali. sayang jika berkunjung siang hari terik panasnya membakar.",pos
"Salah satu tempat wisata yang relatif baru dan bisa menjadi ikon di Bali dengan adanya patung baru Wisnu di atas Garuda yang sangat tinggi besar. Patung ini sudah terlihat saat kita akan mendarat dari pesawat dan saat kita melintasi jalan tol atau saat kita di pantai Jimbaran karena letaknya yang di atas bukit dan ukurannya yang tinggi besar tersebut.Saat kami ke sana tidak ada pemberitahuan bahwa kita harus naik shuttle bus bila ingin menuju patung baru tersebut. Mungkin ada pemberitahuan di information centre tapi kita / wisatawan domestik biasanya tidak mencari informasi di information centre. Seharusnya ada informasi tertulis yang kelihatan jelas terpasang. Dari tempat tiket ke pintu masuk agak jauh dan jalannya agak mendaki, agak menyusahkan bagi anak kecil atau orang tua. Mungkin bisa ditambah semacam golf cart untuk mengantar mereka yang susah berjalan.",pos
"Taman Budaya Garuda Wisnu Kencana, tempat wajib yang dikunjungi bila berkunjung ke bali. Ada spot baru dan sangat besar disana tapi masih belum dibuka untuk umum dan hanya dipandu oleh pemandu wisata. Patung yang terbaru ini sudah terlihat dari pesawat ketika mau landing dan setelah melihat langsung,ternyata besar sekali. Selain itu, di sana juga tetap ada patung yang lama dan jangan lupa untuk menonton pertunjukan tari di sana. Saran saja bila ingin mengunjungi tempat ini dengan anak kecil sebaiknya pagi hari supaya tidak terlalu panas.",pos
Patung Garuda Wisnu Kencana sudah terlihat dari pesawat pada saat mau landing di Ngurah Rai Denpasar Bali airport..dari airport langsung meluncur ke GWK..dari dekat ternyata lebih luar biasa lagi...,pos
"GWK (Garuda Wisnu Kencana) Cultural Park, salah satu tempat wisata budaya yang terkenal di Bali. Lokasinya berada di pecatu - uluwatu. Di tempat sini dimana kalian bisa melihat patung garuda, patung wisnu serta patung terbesar ke 2 di dunia setinggi 121 meter setelah patung spring buddha yang ada di Henan, China yang memiliki tinggi 153 meter. Tidak hanya kalian melihat patung saja, kalian juga bisa menikmati pertunjukan panggung tari bali, tari barong, tari kecak dan masih banyak lagi. Harga tiket masuk 80ribu untuk lokal dan weekdays (senin-jumat) sedangkan weekend (sabtu-minggu) seharga 90rb",pos
"Patung ini terlihat sampai tol Bali Mandara dan sangat menarik untuk dikunjungi. Meskipun panas, semuanya terbayarkan ketika melihat patung-patung secara langsung. Sayangnya, waktu itu masih dalam tahap pembangunan sehingga tidak semua jalan dapat dilalui.",pos
Lihat patungnya dr jauh udah amazing banget. Bayangin aja patung GWK ini adalah patung yang lebih tinggi dari patung Liberty. Bagus buat liburan. Tiket Masuknya Rp. 80.000,pos
"Patungnya begitu besar, pemandangan indah.Dari atas bisa melihat kuta,airport, nusa dua.Ada tempat culiner, arshop.",pos
"sudah berapa tahun kami menunggu sempurnanya patung garuda wisnu kencana berdiri namun masih baru kepala wisnunya aja. kaau memang terpasang penuh sesuai gambar, benar benar menjadi patung terindah dipulau bali. sayang jika berkunjung siang hari terik panasnya membakar.",pos
"Salah satu tempat wisata yang relatif baru dan bisa menjadi ikon di Bali dengan adanya patung baru Wisnu di atas Garuda yang sangat tinggi besar. Patung ini sudah terlihat saat kita akan mendarat dari pesawat dan saat kita melintasi jalan tol atau saat kita di pantai Jimbaran karena letaknya yang di atas bukit dan ukurannya yang tinggi besar tersebut.Saat kami ke sana tidak ada pemberitahuan bahwa kita harus naik shuttle bus bila ingin menuju patung baru tersebut. Mungkin ada pemberitahuan di information centre tapi kita / wisatawan domestik biasanya tidak mencari informasi di information centre. Seharusnya ada informasi tertulis yang kelihatan jelas terpasang. Dari tempat tiket ke pintu masuk agak jauh dan jalannya agak mendaki, agak menyusahkan bagi anak kecil atau orang tua. Mungkin bisa ditambah semacam golf cart untuk mengantar mereka yang susah berjalan.",pos
"Taman Budaya Garuda Wisnu Kencana, tempat wajib yang dikunjungi bila berkunjung ke bali. Ada spot baru dan sangat besar disana tapi masih belum dibuka untuk umum dan hanya dipandu oleh pemandu wisata. Patung yang terbaru ini sudah terlihat dari pesawat ketika mau landing dan setelah melihat langsung,ternyata besar sekali. Selain itu, di sana juga tetap ada patung yang lama dan jangan lupa untuk menonton pertunjukan tari di sana. Saran saja bila ingin mengunjungi tempat ini dengan anak kecil sebaiknya pagi hari supaya tidak terlalu panas.",pos
Patung Garuda Wisnu Kencana sudah terlihat dari pesawat pada saat mau landing di Ngurah Rai Denpasar Bali airport..dari airport langsung meluncur ke GWK..dari dekat ternyata lebih luar biasa lagi...,pos
"GWK (Garuda Wisnu Kencana) Cultural Park, salah satu tempat wisata budaya yang terkenal di Bali. Lokasinya berada di pecatu - uluwatu. Di tempat sini dimana kalian bisa melihat patung garuda, patung wisnu serta patung terbesar ke 2 di dunia setinggi 121 meter setelah patung spring buddha yang ada di Henan, China yang memiliki tinggi 153 meter. Tidak hanya kalian melihat patung saja, kalian juga bisa menikmati pertunjukan panggung tari bali, tari barong, tari kecak dan masih banyak lagi. Harga tiket masuk 80ribu untuk lokal dan weekdays (senin-jumat) sedangkan weekend (sabtu-minggu) seharga 90rb",pos
"Patung ini terlihat sampai tol Bali Mandara dan sangat menarik untuk dikunjungi. Meskipun panas, semuanya terbayarkan ketika melihat patung-patung secara langsung. Sayangnya, waktu itu masih dalam tahap pembangunan sehingga tidak semua jalan dapat dilalui.",pos
Lihat patungnya dr jauh udah amazing banget. Bayangin aja patung GWK ini adalah patung yang lebih tinggi dari patung Liberty. Bagus buat liburan. Tiket Masuknya Rp. 80.000,pos
Bagus Dan besar sekali patung garuda . Disana bayar per Orang masuk Untuk domestik 80 K Dan di Tambah meal 150 K. Kalau saya ambilnya yang 80k termasuk bisa Lihat teater Dan Tarian. Cuma saya kecewa saja Untuk karyawan Di Sana Kurang tanggap. Saya Tanya ini jawabanya itu. Dan disana info untuk Jadwal teater atau yang lainya Untuk penunjuk arah gak Ada. Jadi banyak mutar Sana Sini.,pos
"luar biasa pembuatan patung garuda wisnu berbahan perunggu ini, saya yakin GWK nanti menjadi ikon pariwisata bali",pos
"GWK merupakan tempat yang memang benar benar full of art, terdapat schedule pertunjukan tarian di amphitheatre setiap 1 jam sekali dengan durasi 30 menit setiap pertunjukan yang bisa kita nikmati. ",pos
"suatu saat patung garuda wisnu akan menjadi ikon bali.tempat ini cocok dipakai berkunjung,berlibur,ataupun menggelar acara acara penting",pos
"di gwk yang terletak di area uluwatu, akan ada patung berukuran besar tentu merupakan karya seni yang luar biasa dan tidak akan anda temui di tempat lain ya. silahkan luangkan waktu dan siap berkunjung ke sini ya. cuaca terik dan juga sinar mentari yang cukup terik akan menyambut anda disana, namun bukan halangan bukan ? selamat berlibur ya :) ",pos
Saya sangatlah senang berada disini..Labirin batu putih yabg tinggi dan patung yang negah.. sangat direkomendasi anda untuk datang kesini,pos
"Seneng banget akhirnya hampir jadi. Tempatnya luas, seru buat acara gathering. Kalo sudah jdi bakal ke sini lagi",pos
"Pemandangan yg indah..udaranya sejuk. Sangat senang sekali datang kesana.. kapan"" mau datang lagi ke sana",pos
Bagus Dan besar sekali patung garuda . Disana bayar per Orang masuk Untuk domestik 80 K Dan di Tambah meal 150 K. Kalau saya ambilnya yang 80k termasuk bisa Lihat teater Dan Tarian. Cuma saya kecewa saja Untuk karyawan Di Sana Kurang tanggap. Saya Tanya ini jawabanya itu. Dan disana info untuk Jadwal teater atau yang lainya Untuk penunjuk arah gak Ada. Jadi banyak mutar Sana Sini.,pos
"luar biasa pembuatan patung garuda wisnu berbahan perunggu ini, saya yakin GWK nanti menjadi ikon pariwisata bali",pos
"GWK merupakan tempat yang memang benar benar full of art, terdapat schedule pertunjukan tarian di amphitheatre setiap 1 jam sekali dengan durasi 30 menit setiap pertunjukan yang bisa kita nikmati. ",pos
"suatu saat patung garuda wisnu akan menjadi ikon bali.tempat ini cocok dipakai berkunjung,berlibur,ataupun menggelar acara acara penting",pos
"di gwk yang terletak di area uluwatu, akan ada patung berukuran besar tentu merupakan karya seni yang luar biasa dan tidak akan anda temui di tempat lain ya. silahkan luangkan waktu dan siap berkunjung ke sini ya. cuaca terik dan juga sinar mentari yang cukup terik akan menyambut anda disana, namun bukan halangan bukan ? selamat berlibur ya :) ",pos
Saya sangatlah senang berada disini..Labirin batu putih yabg tinggi dan patung yang negah.. sangat direkomendasi anda untuk datang kesini,pos
"Seneng banget akhirnya hampir jadi. Tempatnya luas, seru buat acara gathering. Kalo sudah jdi bakal ke sini lagi",pos
"Pemandangan yg indah..udaranya sejuk. Sangat senang sekali datang kesana.. kapan"" mau datang lagi ke sana",pos
"Semuanya bagus dan bersih,hanya saja HTMnya agak mahal, mungkin karena tempatnya juga lumayan eksklusif dibanding spot lain di Bali.",pos
