review_body,review_rating
"Sistem terasering, atau berundak-undak diterapkan oleh masyarakat bali pada lokasi perbukitan seperti pada tegalalang. Area persawahan yang relatif luas, dan lokasi yang strategis (mudah dijangkau dari ubud, atau satu arah ketika hendak menuju gunung batur) sehingga membuat tegalalang sangat populer bagi turis lokal, maupun mancanegara. Atraksi utama tentu saja menyusuri sawah. Saya datang sampai tiga kali ke tegalalang. Pertama datang sendiri, lalu dua kali terakhir bersama teman. Waktu datang sendiri saya tak turun ke lembah. Hanya mengabadikan foto dari atas. Sementara dua kali terakhir saya menuruni lembah. Lumayan sulit menemukan jalan turun jika lewat jalan setapak yang jadi ""andalan"" guide lokal. Jalannya kecil, menantang dan jika tak hafal bisa nyasar. Lalu, saat tanah basah/lembek juga tak nyaman dilewati. (Saran saya sih lebih enak pakai sandal.) Dari parkir motor, seberang jalan, berjalanlah ke arah kiri, nanti ada jalan yang jauh lebih baik dan mudah untuk naik dan turun lembah. Jika suka tantangan, yah gak-pa-pa juga lewat jalan ""andalan"" guide lokal. Atau, misal ingin cicipi kopi luwak. Atau, mau lihat luwak, nanti bisa diantar oleh guide lokal.",neg
Pemandangan di tegalalang begitu memukau mebuat kita tak dapat mengalihakan pandangan dan takjub atas kuasa sang pencipta,pos
"Tegalalang rice terracePemandangan alam Yang alami Dan petak petak sawah Yang sangat cantik Sangat perlu di kunjungi , Dan cocok until berfoto bersama teman, pasangan , keluarga , Karena pemandangan alamnya sangat cantik, Tempat nya tidak jauh Dari Ubud Bali Kunjungi lah rice terrace Tegalalang BaliSaya yakin anda tidak rugi liburan di Bali",pos
"Tempat yang sangat cocok jauh dari keramaian kota, hijaunya padi dan landskap pertanian membuat saya jauh menelusuri persawahan. ",pos
"Tempat indah sekali. Ada toko buat turis, tapi kalau tidak mau, turun ke sawah dan bisa dicari tempat tenang.",pos
"Pemandangannya sangat bagus dan indah tapi sayang ,banyak orang dan tidak kelihatan natural lagi dan macetnya luar biasa ",neg
Jika ingin turun berjalan ke bawah sawah harus melewati cafe-cafe di pinggir jalan.Jalan untuk turun ke bawah sangat sempit harus hati-hati.Disini terdapat toko kecil yang menjual gelato dan jus...perjalanan yang melegakan.,pos
" Bersyukur banget saya lahir dibali,, banyak memiliki tempat wisata yg sangat bagus. Bagus. Pemandangan sawahnya yg hijauspt ini membuat saya tidak ingin meninggalkan tempat ini.I love Bali",pos
"Untuk masuk ke tegalalang ini biasanya tidak dipungut biaya, akan tetapi di dekat pintu masuknya biasanya ada pos untuk sumbangan sukarela. Di dalam Tegalalang ini juga terdapat foto booth & juga ayunan raksasa di beberapa spot nya, untuk ayunan raksasa 1 orangnya kena Rp 150.000 untuk kurang lebih 5 kali swing. Saya menyarankan untuk pakai sepatu / sendal yang nyaman karena jika ingin menyusuri sawah ini ke bawah, trek nya cukup berundak- undak. Di beberapa spot dekat pintu masuknya juga terdapat rumah makan dengan pemandangan sawah. Biasanya kita harus parkir mobil sedikit jauh dari pintu masuk tegalalang ini karena jalan rayanya hanya cukup untuk dua jalur mobil, dan mobil tidak boleh berhenti di sepanjang jalur ini.",pos
Bagi tourer harus datang nih. Salah satu destinasi yang sangat indah di bali. Selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restaurant sekitaran sini. ,pos
"Saya sendiri sering jalan2 disini sendirian. Pemandangannya bagus membuat mata anda di manjakan. Saya sendiri takjub dengan alam ini, sungguh indah dan anda perlu kesini. Di sebelah sawah ada sungai kecil dan airnya sejuk sekali. Anda dapat mandi saat jalan2 disana. Apalagi sekarang banyak wahana swing di seputaran sawah semakin membuat berwarna hari anda. Ulasan saya Raya Tracking.",pos
"kawasan persawahan yang hijau, gemericik sungai campuhan sebagai gambaran terindah wisata kedamaian di pulau dewata bali.cocok untuk refreshkan pikiran dan menenangkan diri.",pos
"Tegalalang Rice Terrace? Sudah pernah dengar kan? Sawah Terasering ini berada di lokasi Ubud, kabupaten Badung. Tempat ini paling terkenal di pulau Bali bahkan se Indonesia sampe luar negeri juga loh. Kalian wajib datang ke sini ya saat ke Bali Datanglah ke tempat ini sekitar pukul 06.00 - 08.00 udaranya masih sejuk dan tidak terlalu panas. Aku sendiri datang pas siang, panas banget Tidak rekomendasi buat trekking pada siang hari yaa. Di sini ada 3 pos sukarela, Kalian bebas mau bayar berapa secara sukarela untuk biaya menjaga kebersihan tempat ini. Di sini juga ada swing yang terkenal loh seharga IDR 100.000 sekali main",pos
"Melihat sawah yang berbukit-bukit, di sekitarnya ada banyak warung makan atau ngopi dan penjual cinderamata.",pos
"asli ini itu rice vew paling keren yang pernah saya lihat,tempatnya asik juga,keren udaranya seger udah gitu bisa buat jogging track",neg
"Pemandangannya sangat bagus dan indah tapi sayang ,banyak orang dan tidak kelihatan natural lagi dan macetnya luar biasa ",neg
Jika ingin turun berjalan ke bawah sawah harus melewati cafe-cafe di pinggir jalan.Jalan untuk turun ke bawah sangat sempit harus hati-hati.Disini terdapat toko kecil yang menjual gelato dan jus...perjalanan yang melegakan.,pos
" Bersyukur banget saya lahir dibali,, banyak memiliki tempat wisata yg sangat bagus. Bagus. Pemandangan sawahnya yg hijauspt ini membuat saya tidak ingin meninggalkan tempat ini.I love Bali",pos
"Untuk masuk ke tegalalang ini biasanya tidak dipungut biaya, akan tetapi di dekat pintu masuknya biasanya ada pos untuk sumbangan sukarela. Di dalam Tegalalang ini juga terdapat foto booth & juga ayunan raksasa di beberapa spot nya, untuk ayunan raksasa 1 orangnya kena Rp 150.000 untuk kurang lebih 5 kali swing. Saya menyarankan untuk pakai sepatu / sendal yang nyaman karena jika ingin menyusuri sawah ini ke bawah, trek nya cukup berundak- undak. Di beberapa spot dekat pintu masuknya juga terdapat rumah makan dengan pemandangan sawah. Biasanya kita harus parkir mobil sedikit jauh dari pintu masuk tegalalang ini karena jalan rayanya hanya cukup untuk dua jalur mobil, dan mobil tidak boleh berhenti di sepanjang jalur ini.",pos
Bagi tourer harus datang nih. Salah satu destinasi yang sangat indah di bali. Selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restaurant sekitaran sini. ,pos
"Saya sendiri sering jalan2 disini sendirian. Pemandangannya bagus membuat mata anda di manjakan. Saya sendiri takjub dengan alam ini, sungguh indah dan anda perlu kesini. Di sebelah sawah ada sungai kecil dan airnya sejuk sekali. Anda dapat mandi saat jalan2 disana. Apalagi sekarang banyak wahana swing di seputaran sawah semakin membuat berwarna hari anda. Ulasan saya Raya Tracking.",pos
"kawasan persawahan yang hijau, gemericik sungai campuhan sebagai gambaran terindah wisata kedamaian di pulau dewata bali.cocok untuk refreshkan pikiran dan menenangkan diri.",pos
"Tegalalang Rice Terrace? Sudah pernah dengar kan? Sawah Terasering ini berada di lokasi Ubud, kabupaten Badung. Tempat ini paling terkenal di pulau Bali bahkan se Indonesia sampe luar negeri juga loh. Kalian wajib datang ke sini ya saat ke Bali Datanglah ke tempat ini sekitar pukul 06.00 - 08.00 udaranya masih sejuk dan tidak terlalu panas. Aku sendiri datang pas siang, panas banget Tidak rekomendasi buat trekking pada siang hari yaa. Di sini ada 3 pos sukarela, Kalian bebas mau bayar berapa secara sukarela untuk biaya menjaga kebersihan tempat ini. Di sini juga ada swing yang terkenal loh seharga IDR 100.000 sekali main",pos
"Melihat sawah yang berbukit-bukit, di sekitarnya ada banyak warung makan atau ngopi dan penjual cinderamata.",pos
"asli ini itu rice vew paling keren yang pernah saya lihat,tempatnya asik juga,keren udaranya seger udah gitu bisa buat jogging track",neg
"Hamparan sawah yang bertingkat tingkat, berwarna hijau segar, udara yang sejuk dan sangat banyak diminati oleh wisatawan asing maupun lokal",pos
sebenernya sih ini ya cuma sawah cuma wisata alam pedesaan di bali tetap punya pecintanya terutama dikalangan turis asing,neg
rice view tempat unik dan keren suasananya juga enak dan asri banget udaranya juga segar untuk joggingtrack juga seru apalagi bareng teman -teman berame rame,neg
Asli keren.padi nya bisa tertata rapi dan asri.pemandangannya juga keren sekali masih alami dan sangat keren,neg
Tempat yg gak asing lagi untuk wisatawan lokal dan asing tempat terasering di pulao bali ini namanya tegal lalang lokasinya di sebelah utara dari desa ubud disini menyediakan pemandangan amparan sawah yang bersusun dari atas ke bawah dengan elokan yg begitu alami cocok buat berfoto buat iklan dan juga rifers pikiran selamat berlibur ke tegalalang rice teras bali,pos
"Saat mengunjungi tegalalang saya kurang beruntung karena sawahnya baru saja dibajak, menurut penduduk setempat sawahnya baru akan ditanam sekitar bulan agustus namun pemandangan yang tampak tak mengurangi keindahan saat memandanginya. Jika ingin berkunjung ke tegalalang dianjurkan datang pada jam 4-5 sore karena matahari tak bersinar terlalu terik, selain itu dianjurkan untuk memakai sepatu atau sandal yang tidak licin sehingga tidak membuat gampang terjatuh, membawa anak kecil saat mengunjungi tempat ini dianjurkan agar tidak membawa banyak barang.",pos
Spot foto yang sangat bagus.Bisa main ayunan untuk foto tersebut.Udara yang sejuk.Jalur trekingnya mantap.,pos
"Terlalu ramai, banyak turis jika datang terlalu siang. Harga swing lumayan murah jika dibandingkan dengan bali swing. Oke lah",neg
Dikelilingi lembah dengan hamparan padi dgn pola tanam yg menarik membuat tempat ini selalu enak untuk dikunjungiJalan raya yang kecil membuat kita susah parkirbanyak penjual makanan diseliling area dan juga rest room,pos
Tempatnya sangat cocok untuk bersantai dengan keluarga ada cafe cafe yg unik menghadap ke arah persawahan yg sangat tertata apik.,neg
"Hamparan sawah yang bertingkat tingkat, berwarna hijau segar, udara yang sejuk dan sangat banyak diminati oleh wisatawan asing maupun lokal",pos
sebenernya sih ini ya cuma sawah cuma wisata alam pedesaan di bali tetap punya pecintanya terutama dikalangan turis asing,neg
rice view tempat unik dan keren suasananya juga enak dan asri banget udaranya juga segar untuk joggingtrack juga seru apalagi bareng teman -teman berame rame,neg
Asli keren.padi nya bisa tertata rapi dan asri.pemandangannya juga keren sekali masih alami dan sangat keren,neg
Tempat yg gak asing lagi untuk wisatawan lokal dan asing tempat terasering di pulao bali ini namanya tegal lalang lokasinya di sebelah utara dari desa ubud disini menyediakan pemandangan amparan sawah yang bersusun dari atas ke bawah dengan elokan yg begitu alami cocok buat berfoto buat iklan dan juga rifers pikiran selamat berlibur ke tegalalang rice teras bali,pos
"Saat mengunjungi tegalalang saya kurang beruntung karena sawahnya baru saja dibajak, menurut penduduk setempat sawahnya baru akan ditanam sekitar bulan agustus namun pemandangan yang tampak tak mengurangi keindahan saat memandanginya. Jika ingin berkunjung ke tegalalang dianjurkan datang pada jam 4-5 sore karena matahari tak bersinar terlalu terik, selain itu dianjurkan untuk memakai sepatu atau sandal yang tidak licin sehingga tidak membuat gampang terjatuh, membawa anak kecil saat mengunjungi tempat ini dianjurkan agar tidak membawa banyak barang.",pos
Spot foto yang sangat bagus.Bisa main ayunan untuk foto tersebut.Udara yang sejuk.Jalur trekingnya mantap.,pos
"Terlalu ramai, banyak turis jika datang terlalu siang. Harga swing lumayan murah jika dibandingkan dengan bali swing. Oke lah",neg
Dikelilingi lembah dengan hamparan padi dgn pola tanam yg menarik membuat tempat ini selalu enak untuk dikunjungiJalan raya yang kecil membuat kita susah parkirbanyak penjual makanan diseliling area dan juga rest room,pos
Tempatnya sangat cocok untuk bersantai dengan keluarga ada cafe cafe yg unik menghadap ke arah persawahan yg sangat tertata apik.,neg
"Saya beberapa kali berkunjung kemari, tetapi tidak pernah bosan. Tiap ke Ubud pasti saya sempatkan main kemari",pos
"Tanaman padi dengan sistem subak di kawasan tegal lalang sangat terkenal dengan keindahannya. banyak wisatawan yang berhenti untuk mengambil gambar, dengan keindahan pemandangan terras,namun sayangnya banyak pedagang acung yang sedikit menggangu untuk menawarkan dagangannya.",pos
View sawah yg bgus sekalli denn pemandangan sawah yg sangat indah sambil menikmati makanan dan minuman sambil.bersantaiDan lbh baik dteng pg to sore nya biar lbh sejuh,pos
"Kunjungan ke teras sawah tegagalang sangat recommended karena view yang diberikan sangat indah, namun kunjungan kali ini tidak ada hamparan padi yang menguning karena sudah selesai masa panen. Tidaj mengurangi rasa senang karena ada beberapa sawah yang masih tanaman padi yang sedang menguning. Tempat ini bebas tiket masuk. Namun penduduk setempat meminta donasi seiklasnya jika mengunjungi sawah ini. Jika ingin berswa foto dengan masyarakat yang sedang bekerja disawah cukup membayar dengan seiklasnya",pos
Sawah yang menakjubkan yang ada di ceking tegalalang bali Hanya sekitar 20menit dari kota ubud .lebih baik datang lebih pagi untuk melihat pemandangan disini,pos
"Bagi kalian yang tinggal di daerah pedesaan dan sering melihat sawah, sebenarnya tidak ada yang istimewa di sini. Hanya terasering yang lebih banyak dan kita bisa berjalan di sana.",pos
"Kawasan sawah tegalalang ini sekitar 45 menit dari pusat kota Ubud. Jika malas mengikuti kegiatan menyusuri jalanan sawah, pengunjung bisa hanya menikmati pemandangan sambil menikmati hidangan di area dekat sawah karena banyak cafe dan resto di sekeliling persawahan teresebut. Hamparan sawah yang hijau sangat memanjakan mata.",pos
"Menikmati pemandangan sawah yang rapi di daerah tegalalang ubud, untuk masuk anda hanya perlu menyiapkan fisik, karena harus naik turun sawah, gunakan pakaian dan alas kaki yang nyaman karena banyak tempat yang berair dan licin, anda bisa berfoto sepuasnya dengan pemandangan yang apik, disini juga disediakan ayunan harga per orang sekirtar 100k untuk domestik, sediakan pula uang kecil karena saat ki akan menaiki area persawahan akan ada ""karcis"" masuk, seikhlasnya saja kalau tidak salah akan ada 2 atau 3x, selamat berakhir pekan #poto diambil saat mengantarkan tamu sy",pos
Handle tamu dari transport balitrans wanita cantik dari china melihat sawah bertingkat yg sangat elok pemandangan teras padi yang asri,pos
Riceterrace .wow sawah yg bertingkat .pemandangan yang sangat indah dan mempesona..jadi u wisatawan bisa turun ke bawah dari main road.di sini juga tersesia reztoran restoran ,pos
"Saya beberapa kali berkunjung kemari, tetapi tidak pernah bosan. Tiap ke Ubud pasti saya sempatkan main kemari",pos
"Tanaman padi dengan sistem subak di kawasan tegal lalang sangat terkenal dengan keindahannya. banyak wisatawan yang berhenti untuk mengambil gambar, dengan keindahan pemandangan terras,namun sayangnya banyak pedagang acung yang sedikit menggangu untuk menawarkan dagangannya.",pos
View sawah yg bgus sekalli denn pemandangan sawah yg sangat indah sambil menikmati makanan dan minuman sambil.bersantaiDan lbh baik dteng pg to sore nya biar lbh sejuh,pos
"Kunjungan ke teras sawah tegagalang sangat recommended karena view yang diberikan sangat indah, namun kunjungan kali ini tidak ada hamparan padi yang menguning karena sudah selesai masa panen. Tidaj mengurangi rasa senang karena ada beberapa sawah yang masih tanaman padi yang sedang menguning. Tempat ini bebas tiket masuk. Namun penduduk setempat meminta donasi seiklasnya jika mengunjungi sawah ini. Jika ingin berswa foto dengan masyarakat yang sedang bekerja disawah cukup membayar dengan seiklasnya",pos
Sawah yang menakjubkan yang ada di ceking tegalalang bali Hanya sekitar 20menit dari kota ubud .lebih baik datang lebih pagi untuk melihat pemandangan disini,pos
"Bagi kalian yang tinggal di daerah pedesaan dan sering melihat sawah, sebenarnya tidak ada yang istimewa di sini. Hanya terasering yang lebih banyak dan kita bisa berjalan di sana.",pos
"Kawasan sawah tegalalang ini sekitar 45 menit dari pusat kota Ubud. Jika malas mengikuti kegiatan menyusuri jalanan sawah, pengunjung bisa hanya menikmati pemandangan sambil menikmati hidangan di area dekat sawah karena banyak cafe dan resto di sekeliling persawahan teresebut. Hamparan sawah yang hijau sangat memanjakan mata.",pos
"Menikmati pemandangan sawah yang rapi di daerah tegalalang ubud, untuk masuk anda hanya perlu menyiapkan fisik, karena harus naik turun sawah, gunakan pakaian dan alas kaki yang nyaman karena banyak tempat yang berair dan licin, anda bisa berfoto sepuasnya dengan pemandangan yang apik, disini juga disediakan ayunan harga per orang sekirtar 100k untuk domestik, sediakan pula uang kecil karena saat ki akan menaiki area persawahan akan ada ""karcis"" masuk, seikhlasnya saja kalau tidak salah akan ada 2 atau 3x, selamat berakhir pekan #poto diambil saat mengantarkan tamu sy",pos
Handle tamu dari transport balitrans wanita cantik dari china melihat sawah bertingkat yg sangat elok pemandangan teras padi yang asri,pos
Riceterrace .wow sawah yg bertingkat .pemandangan yang sangat indah dan mempesona..jadi u wisatawan bisa turun ke bawah dari main road.di sini juga tersesia reztoran restoran ,pos
"Pemandangan yang memanjakan mata. Sawah bertingkat-tingkat yang luar biasa, ada juga ayunan disekitarnya yang lumayan memacu adrenalin.",pos
"Berkunjunglah di sore hari...Lebih asik.. Sembari nikmati kopi..Bisa duduk2 di kafe, atau naik turun ke swah lihat indahnya terasering/sengkedan buatan para petani yang diakui oleh dunia sebagai world heritage. ",pos
"Jika bosan dengan suasana pantai, maka bergeraklah ke arah Ubud. Disini kita bisa dimanjakan dengan hijaunya hamparan sawah yang jarang ditemukan di perkotaan ",pos
"Apabila ke Tegalalang saya rekomendasikan agar jangan lupa mencoba dan mengunjungi tempat yang satu ini bersama keluarga maupun pasangan karena disini adalah tempat yang bagus untuk berfoto - foto. Untuk masuknya pun kita hanya dikenai sumbangan dari masyarakat sekitar sehingga relatif murah dan tidak mahal. Karena tempatnya naik dan turun bukit, maka direkomendasikan agar memakai sepatu atau sandal yang aman dan tidak licin. Dan juga disarankan datang ke tempat ini pagi mulai dari jam 8 - 9 agar terlalu panas karena lumayan terik panasnya apabila di siang hari.",pos
"saya senang mengajak turis melakukan tour ke tempat ini, karena sebagian besar turis menikmati pemandangan disini",pos
"salah satu objek wisata menarik dibali seiain pantai , bisaa melihat hamparan sawah nan hijau , disarankan pergi sebelum siang ,bisaa jalan jalan trekking kebawah kalau mau atau duduk manis menikmati kopi didepan sawah karena banyak cafe2 murah disana ",pos
"Parkiran cukup luas, jalan menuju Tegalalang sekitar 5-10 menit, tiba di tegalalang sudah tampak hamparan terasiring yang cantik dan rapih. Jalan naik dan turun untuk menikmati keindahan alam. Banyak pendopo dan warung untuk istirahat. Ada beberapa pos yg dijaga dan minta sumbangan. Recommended di pagi hari karena panas banget kalo sudah siang. ",pos
tempat yang super indah dengan pemandangan alami dan udaranya yang sangat segar di pedesaan. berkunjung di tempat ini sangat mengesankan. pas banget untuk yang ingin refreshing...ayo kesini guys,pos
Nice view ....tempat yg super indah dngan pemandangan alami dan udara yg segar di pedesaan.Berkunjung ke tempat ini sangat mengesankan.pas bngt untuk yg ingin refreshing...ayo kesini guys,pos
"Bagi yang mau berkunjung kembali jangan lewatkan tempat yang bagus ini,disepanjang jalan anda bisa lihat pembuatan kopi dan banyak aktivitas seperti ayunan bali",pos
"Pemandangan yang memanjakan mata. Sawah bertingkat-tingkat yang luar biasa, ada juga ayunan disekitarnya yang lumayan memacu adrenalin.",pos
"Berkunjunglah di sore hari...Lebih asik.. Sembari nikmati kopi..Bisa duduk2 di kafe, atau naik turun ke swah lihat indahnya terasering/sengkedan buatan para petani yang diakui oleh dunia sebagai world heritage. ",pos
"Jika bosan dengan suasana pantai, maka bergeraklah ke arah Ubud. Disini kita bisa dimanjakan dengan hijaunya hamparan sawah yang jarang ditemukan di perkotaan ",pos
"Apabila ke Tegalalang saya rekomendasikan agar jangan lupa mencoba dan mengunjungi tempat yang satu ini bersama keluarga maupun pasangan karena disini adalah tempat yang bagus untuk berfoto - foto. Untuk masuknya pun kita hanya dikenai sumbangan dari masyarakat sekitar sehingga relatif murah dan tidak mahal. Karena tempatnya naik dan turun bukit, maka direkomendasikan agar memakai sepatu atau sandal yang aman dan tidak licin. Dan juga disarankan datang ke tempat ini pagi mulai dari jam 8 - 9 agar terlalu panas karena lumayan terik panasnya apabila di siang hari.",pos
"saya senang mengajak turis melakukan tour ke tempat ini, karena sebagian besar turis menikmati pemandangan disini",pos
"salah satu objek wisata menarik dibali seiain pantai , bisaa melihat hamparan sawah nan hijau , disarankan pergi sebelum siang ,bisaa jalan jalan trekking kebawah kalau mau atau duduk manis menikmati kopi didepan sawah karena banyak cafe2 murah disana ",pos
"Parkiran cukup luas, jalan menuju Tegalalang sekitar 5-10 menit, tiba di tegalalang sudah tampak hamparan terasiring yang cantik dan rapih. Jalan naik dan turun untuk menikmati keindahan alam. Banyak pendopo dan warung untuk istirahat. Ada beberapa pos yg dijaga dan minta sumbangan. Recommended di pagi hari karena panas banget kalo sudah siang. ",pos
tempat yang super indah dengan pemandangan alami dan udaranya yang sangat segar di pedesaan. berkunjung di tempat ini sangat mengesankan. pas banget untuk yang ingin refreshing...ayo kesini guys,pos
Nice view ....tempat yg super indah dngan pemandangan alami dan udara yg segar di pedesaan.Berkunjung ke tempat ini sangat mengesankan.pas bngt untuk yg ingin refreshing...ayo kesini guys,pos
"Bagi yang mau berkunjung kembali jangan lewatkan tempat yang bagus ini,disepanjang jalan anda bisa lihat pembuatan kopi dan banyak aktivitas seperti ayunan bali",pos
Sekedar lewat karena mau wisata ke kintamani dan melewati daerah ini.. Untuk sekedar selfi.. Dibarisan persawahan untuk saya dan pasangan kurang cocok.. Karena melelahkan.. Dan tidak sebanding dengan ekstra tenaga yg kita keluarkan.. Skip aja kalau lewat..,neg
Pemandangan persawahan yg sangat indah dan menyegarkan tapi rute ke tempat wisatanya macet total. Perlu oengaturan lalu lintas yang baik,pos
"Susunan sawah di sisi jalan Tegallalang sangat indah saya coba untuk berhenti untuk berfono, namun sayangnya sudah banyak tertutup oleh kios kios dan tempat makan, sayang sekali, memang turis termasuk cukup banyak dan lalu lintas padat",pos
Akhirnya tercapai keinginan saya utuk mengunjungi tempat ini. Hamparan sawah berwarna hijau membuat saya merasakan keindahan dan ketenangan yang luar biasa,pos
Apakah di sawahnya itu memang gak ada ular (ular sawah/python)? Saya seharian jalan2 di sawahnya tp gak ketemu dgn seekorpun ular.,neg
Sangat menyenangkan dan merupakan tempat yang bagus untuk dikunjungi bersama pasangan. Tempat yang indah dan akses lokasi yang sangat mudah jadi tidak sampai tersasar ,pos
"Lokasi dan view terasering ini ""seharusnya"" bagus, ttp sayang, saya datang tidak pada saat yang tepat, akhir bulan Desember adalah saat tanaman padinya baru saja dipanen.Saran saya:1. Tanam padi dengan berbeda varietas sehingga waktu panennya bisa berbeda.2. Bagi wisatawan, pastikan waktu kunjungan anda pas tanaman padinya ada.3. Bagi wisatawan, siapkan uang recehan (5-10 ribuan), karena di setiap area pemilik sawahnya berlainan dan mereka meminta uang semacam tiket masuk...cukup mengganggu juga sih.4. Untunglah sopir pengantarnya penuh dengan info yang berguna, sehingga perjalanan ini tidak membosankan.",neg
"Bagus buat merenung san mencari ide. Ngelihat yang hijau hijau bikin mata seger. Bareng teman, pasangan juga ok",pos
"Mata dimanjakan saat berada di sini,bentuk sawah terasiring unik dan membuat mata adem.Harus ke sini saat mampir ke Ubud,salah satu ikon di ubud yang rame dikunjungi turis.",neg
"Pemandangan di sini bagus. Kita bisa melihat sawah yang berundak-undak. Kita bisa turun ke bawah, untuk mendapatkan foto yang lebih, cuma harus hati-hati ketika turun, karena agak licin jalannya.",pos
Sekedar lewat karena mau wisata ke kintamani dan melewati daerah ini.. Untuk sekedar selfi.. Dibarisan persawahan untuk saya dan pasangan kurang cocok.. Karena melelahkan.. Dan tidak sebanding dengan ekstra tenaga yg kita keluarkan.. Skip aja kalau lewat..,neg
Pemandangan persawahan yg sangat indah dan menyegarkan tapi rute ke tempat wisatanya macet total. Perlu oengaturan lalu lintas yang baik,pos
"Susunan sawah di sisi jalan Tegallalang sangat indah saya coba untuk berhenti untuk berfono, namun sayangnya sudah banyak tertutup oleh kios kios dan tempat makan, sayang sekali, memang turis termasuk cukup banyak dan lalu lintas padat",pos
Akhirnya tercapai keinginan saya utuk mengunjungi tempat ini. Hamparan sawah berwarna hijau membuat saya merasakan keindahan dan ketenangan yang luar biasa,pos
Apakah di sawahnya itu memang gak ada ular (ular sawah/python)? Saya seharian jalan2 di sawahnya tp gak ketemu dgn seekorpun ular.,neg
Sangat menyenangkan dan merupakan tempat yang bagus untuk dikunjungi bersama pasangan. Tempat yang indah dan akses lokasi yang sangat mudah jadi tidak sampai tersasar ,pos
