review_body,review_rating
"Tempat yang biasa jadi luar biasa, bukit tandus tp bisa disulap jadi tempat yang asik dan keren. Patung dewa wisnu naik garuda akhirnya selesai juga dikerjakan. Mantab.",50
"Berbagai macam area sepeti plaza wisnu,kura"" plaza,streat theater ada semua disini dan yang terbaru ya itu GWK Statle yang selesai dibangun.",50
"Dijangkau dengan mudah dari kuta. Kira2 30 mnt dengan mobil dari kuta. Tempatnya bersih. Harga2 souvenir yg dijual di toko2 relatif tdk mahal. Disarankan untuk melihat jadwal pertunjukan yg disediakan di GWK supaya tdk terlewat. Banyak spot foto. Anda dapat melihat tarian barong, tdk perlu membayar lagi. Dan bisa berfoto dengan para penari. ",40
"Senang bisa menghadiri undangan peresmian patung GWK, yg sdh bertahun2 ditunggu akhirnya sdh rampung. Haru campur bahagia... dan jga bangga sebagai masyarakat bali. Karna patung GWK adalah salah satu icon, dan salah satu patung tembaga terbesar dan tertinggi nomor 3 di Dunia... ",50
sangat bagus dan banyak sejarahnya serta dapat melihat pemandangan yang sangat indah laut serta bukit di didepannya,40
"Tempata kawasan wisata keluarga yang luas banget.. Banyak acara juga, bagi yang gak kuat jalan ada shuttle bus nya.. Dan yang paling terkenal disini ya patung garuda wisnu kencana nya itu besar banget sebuah mahakarya deh.. gak kalah dari patung liberti.. bangga pokok nya.. dan yang saya suka juga pementasan di amphiteather nya keren... overall kalo jalan kesini gak rugi lah..",50
GWK merupakan patung tertinggi kedua di dunia. Selain itu ada juga pertunjukan budaya dan kesenian lokal,50
"Banyak spot bagus untuk foto - foto disini, dijamin ga akan nyesel, kalau kesini jangan lupa nonton pertunjukan tari kecak, seru banget, bikin kangen pengen nonton lagi ",50
Salah satu objek wisata yg harus dikunjungi ketika belibur di bali.... view yang indah cocok untuk memenuhi kebutuhan instagram... ,50
"Tempatnya mudah di jangkau, bersih lagi, harga souvenirnya juga relatif terjangkau, banyak spot spot untuk berfoto.",40
"Tempat yang biasa jadi luar biasa, bukit tandus tp bisa disulap jadi tempat yang asik dan keren. Patung dewa wisnu naik garuda akhirnya selesai juga dikerjakan. Mantab.",50
"Berbagai macam area sepeti plaza wisnu,kura"" plaza,streat theater ada semua disini dan yang terbaru ya itu GWK Statle yang selesai dibangun.",50
"Dijangkau dengan mudah dari kuta. Kira2 30 mnt dengan mobil dari kuta. Tempatnya bersih. Harga2 souvenir yg dijual di toko2 relatif tdk mahal. Disarankan untuk melihat jadwal pertunjukan yg disediakan di GWK supaya tdk terlewat. Banyak spot foto. Anda dapat melihat tarian barong, tdk perlu membayar lagi. Dan bisa berfoto dengan para penari. ",40
"Senang bisa menghadiri undangan peresmian patung GWK, yg sdh bertahun2 ditunggu akhirnya sdh rampung. Haru campur bahagia... dan jga bangga sebagai masyarakat bali. Karna patung GWK adalah salah satu icon, dan salah satu patung tembaga terbesar dan tertinggi nomor 3 di Dunia... ",50
sangat bagus dan banyak sejarahnya serta dapat melihat pemandangan yang sangat indah laut serta bukit di didepannya,40
"Patungnya begitu besar, pemandangan indah.Dari atas bisa melihat kuta,airport, nusa dua.Ada tempat culiner, arshop.",50
"Tempat wisata yang lumayan,penasaran dengan patung dewa wisnu yang baru,tempat asyik,cuma kalo siang agak panas menyengat karna outdoorLumayan buat ngajak anak anak untuk mengenal kesenian bali",30
"sudah berapa tahun kami menunggu sempurnanya patung garuda wisnu kencana berdiri namun masih baru kepala wisnunya aja. kaau memang terpasang penuh sesuai gambar, benar benar menjadi patung terindah dipulau bali. sayang jika berkunjung siang hari terik panasnya membakar.",50
"Salah satu tempat wisata yang relatif baru dan bisa menjadi ikon di Bali dengan adanya patung baru Wisnu di atas Garuda yang sangat tinggi besar. Patung ini sudah terlihat saat kita akan mendarat dari pesawat dan saat kita melintasi jalan tol atau saat kita di pantai Jimbaran karena letaknya yang di atas bukit dan ukurannya yang tinggi besar tersebut.Saat kami ke sana tidak ada pemberitahuan bahwa kita harus naik shuttle bus bila ingin menuju patung baru tersebut. Mungkin ada pemberitahuan di information centre tapi kita / wisatawan domestik biasanya tidak mencari informasi di information centre. Seharusnya ada informasi tertulis yang kelihatan jelas terpasang. Dari tempat tiket ke pintu masuk agak jauh dan jalannya agak mendaki, agak menyusahkan bagi anak kecil atau orang tua. Mungkin bisa ditambah semacam golf cart untuk mengantar mereka yang susah berjalan.",40
"Taman Budaya Garuda Wisnu Kencana, tempat wajib yang dikunjungi bila berkunjung ke bali. Ada spot baru dan sangat besar disana tapi masih belum dibuka untuk umum dan hanya dipandu oleh pemandu wisata. Patung yang terbaru ini sudah terlihat dari pesawat ketika mau landing dan setelah melihat langsung,ternyata besar sekali. Selain itu, di sana juga tetap ada patung yang lama dan jangan lupa untuk menonton pertunjukan tari di sana. Saran saja bila ingin mengunjungi tempat ini dengan anak kecil sebaiknya pagi hari supaya tidak terlalu panas.",50
Patung Garuda Wisnu Kencana sudah terlihat dari pesawat pada saat mau landing di Ngurah Rai Denpasar Bali airport..dari airport langsung meluncur ke GWK..dari dekat ternyata lebih luar biasa lagi...,50
"GWK (Garuda Wisnu Kencana) Cultural Park, salah satu tempat wisata budaya yang terkenal di Bali. Lokasinya berada di pecatu - uluwatu. Di tempat sini dimana kalian bisa melihat patung garuda, patung wisnu serta patung terbesar ke 2 di dunia setinggi 121 meter setelah patung spring buddha yang ada di Henan, China yang memiliki tinggi 153 meter. Tidak hanya kalian melihat patung saja, kalian juga bisa menikmati pertunjukan panggung tari bali, tari barong, tari kecak dan masih banyak lagi. Harga tiket masuk 80ribu untuk lokal dan weekdays (senin-jumat) sedangkan weekend (sabtu-minggu) seharga 90rb",50
"Patung ini terlihat sampai tol Bali Mandara dan sangat menarik untuk dikunjungi. Meskipun panas, semuanya terbayarkan ketika melihat patung-patung secara langsung. Sayangnya, waktu itu masih dalam tahap pembangunan sehingga tidak semua jalan dapat dilalui.",50
Lihat patungnya dr jauh udah amazing banget. Bayangin aja patung GWK ini adalah patung yang lebih tinggi dari patung Liberty. Bagus buat liburan. Tiket Masuknya Rp. 80.000,50
"Saat saya kesana sudah hampir sore, tapi cuaca masih panas sekali. Saya rasa kurang cocok untuk anak2, karena menuju puncaknya panas dan jauh. ",30
"Patungnya begitu besar, pemandangan indah.Dari atas bisa melihat kuta,airport, nusa dua.Ada tempat culiner, arshop.",50
"Tempat wisata yang lumayan,penasaran dengan patung dewa wisnu yang baru,tempat asyik,cuma kalo siang agak panas menyengat karna outdoorLumayan buat ngajak anak anak untuk mengenal kesenian bali",30
"sudah berapa tahun kami menunggu sempurnanya patung garuda wisnu kencana berdiri namun masih baru kepala wisnunya aja. kaau memang terpasang penuh sesuai gambar, benar benar menjadi patung terindah dipulau bali. sayang jika berkunjung siang hari terik panasnya membakar.",50
"Salah satu tempat wisata yang relatif baru dan bisa menjadi ikon di Bali dengan adanya patung baru Wisnu di atas Garuda yang sangat tinggi besar. Patung ini sudah terlihat saat kita akan mendarat dari pesawat dan saat kita melintasi jalan tol atau saat kita di pantai Jimbaran karena letaknya yang di atas bukit dan ukurannya yang tinggi besar tersebut.Saat kami ke sana tidak ada pemberitahuan bahwa kita harus naik shuttle bus bila ingin menuju patung baru tersebut. Mungkin ada pemberitahuan di information centre tapi kita / wisatawan domestik biasanya tidak mencari informasi di information centre. Seharusnya ada informasi tertulis yang kelihatan jelas terpasang. Dari tempat tiket ke pintu masuk agak jauh dan jalannya agak mendaki, agak menyusahkan bagi anak kecil atau orang tua. Mungkin bisa ditambah semacam golf cart untuk mengantar mereka yang susah berjalan.",40
"Taman Budaya Garuda Wisnu Kencana, tempat wajib yang dikunjungi bila berkunjung ke bali. Ada spot baru dan sangat besar disana tapi masih belum dibuka untuk umum dan hanya dipandu oleh pemandu wisata. Patung yang terbaru ini sudah terlihat dari pesawat ketika mau landing dan setelah melihat langsung,ternyata besar sekali. Selain itu, di sana juga tetap ada patung yang lama dan jangan lupa untuk menonton pertunjukan tari di sana. Saran saja bila ingin mengunjungi tempat ini dengan anak kecil sebaiknya pagi hari supaya tidak terlalu panas.",50
Patung Garuda Wisnu Kencana sudah terlihat dari pesawat pada saat mau landing di Ngurah Rai Denpasar Bali airport..dari airport langsung meluncur ke GWK..dari dekat ternyata lebih luar biasa lagi...,50
"GWK (Garuda Wisnu Kencana) Cultural Park, salah satu tempat wisata budaya yang terkenal di Bali. Lokasinya berada di pecatu - uluwatu. Di tempat sini dimana kalian bisa melihat patung garuda, patung wisnu serta patung terbesar ke 2 di dunia setinggi 121 meter setelah patung spring buddha yang ada di Henan, China yang memiliki tinggi 153 meter. Tidak hanya kalian melihat patung saja, kalian juga bisa menikmati pertunjukan panggung tari bali, tari barong, tari kecak dan masih banyak lagi. Harga tiket masuk 80ribu untuk lokal dan weekdays (senin-jumat) sedangkan weekend (sabtu-minggu) seharga 90rb",50
"Patung ini terlihat sampai tol Bali Mandara dan sangat menarik untuk dikunjungi. Meskipun panas, semuanya terbayarkan ketika melihat patung-patung secara langsung. Sayangnya, waktu itu masih dalam tahap pembangunan sehingga tidak semua jalan dapat dilalui.",50
Lihat patungnya dr jauh udah amazing banget. Bayangin aja patung GWK ini adalah patung yang lebih tinggi dari patung Liberty. Bagus buat liburan. Tiket Masuknya Rp. 80.000,50
"Saat saya kesana sudah hampir sore, tapi cuaca masih panas sekali. Saya rasa kurang cocok untuk anak2, karena menuju puncaknya panas dan jauh. ",30
Bagus Dan besar sekali patung garuda . Disana bayar per Orang masuk Untuk domestik 80 K Dan di Tambah meal 150 K. Kalau saya ambilnya yang 80k termasuk bisa Lihat teater Dan Tarian. Cuma saya kecewa saja Untuk karyawan Di Sana Kurang tanggap. Saya Tanya ini jawabanya itu. Dan disana info untuk Jadwal teater atau yang lainya Untuk penunjuk arah gak Ada. Jadi banyak mutar Sana Sini.,40
"luar biasa pembuatan patung garuda wisnu berbahan perunggu ini, saya yakin GWK nanti menjadi ikon pariwisata bali",50
"GWK merupakan tempat yang memang benar benar full of art, terdapat schedule pertunjukan tarian di amphitheatre setiap 1 jam sekali dengan durasi 30 menit setiap pertunjukan yang bisa kita nikmati. ",40
"suatu saat patung garuda wisnu akan menjadi ikon bali.tempat ini cocok dipakai berkunjung,berlibur,ataupun menggelar acara acara penting",50
"Saat saya ke GWK, patung utamanya sudah hampir jadi. Dari gerbang utama ke area drop off sudah tertata rapi dan indah. Tidak ada penumpukan antrian kendaraan, namun masih ada saja yang berhenti terlalu lama di area drop off. Seharusnya tidak boleh menjemput di situ karena akan mengganggu pengunjung dan kendaraan yang baru tiba. Di samping objek utama patung GWK, terdapat pentas kesenian yang bisa dinikmati. Sistem tiket yang digabung menjadi satu tiket untuk seluruh rombongan sangat tidak efektif. Jika sebagian rombongan akan menikmati pentas kesenian dan sebagian lagi akan langsung ke area patung sangat tidak mengenakkan, sehingga rombongan harus selalu bersama-sama menyaksikan pentas terlebih dahulu baru kemudian menuju area patung. Lebih baik masing-masing pengunjung memegang tiket sendiri-sendiri sehingga bisa menikmati objek sesuai minatnya.",30
"di gwk yang terletak di area uluwatu, akan ada patung berukuran besar tentu merupakan karya seni yang luar biasa dan tidak akan anda temui di tempat lain ya. silahkan luangkan waktu dan siap berkunjung ke sini ya. cuaca terik dan juga sinar mentari yang cukup terik akan menyambut anda disana, namun bukan halangan bukan ? selamat berlibur ya :) ",50
Saya sangatlah senang berada disini..Labirin batu putih yabg tinggi dan patung yang negah.. sangat direkomendasi anda untuk datang kesini,50
"Seneng banget akhirnya hampir jadi. Tempatnya luas, seru buat acara gathering. Kalo sudah jdi bakal ke sini lagi",40
"Tempat yang indah untuk dikunjungi tidak lengkap kalau kita tidak melihat patung raksasa itu, pemandangannya indah dan sejuk",30
"Pemandangan yg indah..udaranya sejuk. Sangat senang sekali datang kesana.. kapan"" mau datang lagi ke sana",50
Bagus Dan besar sekali patung garuda . Disana bayar per Orang masuk Untuk domestik 80 K Dan di Tambah meal 150 K. Kalau saya ambilnya yang 80k termasuk bisa Lihat teater Dan Tarian. Cuma saya kecewa saja Untuk karyawan Di Sana Kurang tanggap. Saya Tanya ini jawabanya itu. Dan disana info untuk Jadwal teater atau yang lainya Untuk penunjuk arah gak Ada. Jadi banyak mutar Sana Sini.,40
"luar biasa pembuatan patung garuda wisnu berbahan perunggu ini, saya yakin GWK nanti menjadi ikon pariwisata bali",50
"GWK merupakan tempat yang memang benar benar full of art, terdapat schedule pertunjukan tarian di amphitheatre setiap 1 jam sekali dengan durasi 30 menit setiap pertunjukan yang bisa kita nikmati. ",40
"suatu saat patung garuda wisnu akan menjadi ikon bali.tempat ini cocok dipakai berkunjung,berlibur,ataupun menggelar acara acara penting",50
"Saat saya ke GWK, patung utamanya sudah hampir jadi. Dari gerbang utama ke area drop off sudah tertata rapi dan indah. Tidak ada penumpukan antrian kendaraan, namun masih ada saja yang berhenti terlalu lama di area drop off. Seharusnya tidak boleh menjemput di situ karena akan mengganggu pengunjung dan kendaraan yang baru tiba. Di samping objek utama patung GWK, terdapat pentas kesenian yang bisa dinikmati. Sistem tiket yang digabung menjadi satu tiket untuk seluruh rombongan sangat tidak efektif. Jika sebagian rombongan akan menikmati pentas kesenian dan sebagian lagi akan langsung ke area patung sangat tidak mengenakkan, sehingga rombongan harus selalu bersama-sama menyaksikan pentas terlebih dahulu baru kemudian menuju area patung. Lebih baik masing-masing pengunjung memegang tiket sendiri-sendiri sehingga bisa menikmati objek sesuai minatnya.",30
"di gwk yang terletak di area uluwatu, akan ada patung berukuran besar tentu merupakan karya seni yang luar biasa dan tidak akan anda temui di tempat lain ya. silahkan luangkan waktu dan siap berkunjung ke sini ya. cuaca terik dan juga sinar mentari yang cukup terik akan menyambut anda disana, namun bukan halangan bukan ? selamat berlibur ya :) ",50
Saya sangatlah senang berada disini..Labirin batu putih yabg tinggi dan patung yang negah.. sangat direkomendasi anda untuk datang kesini,50
"Seneng banget akhirnya hampir jadi. Tempatnya luas, seru buat acara gathering. Kalo sudah jdi bakal ke sini lagi",40
"Tempat yang indah untuk dikunjungi tidak lengkap kalau kita tidak melihat patung raksasa itu, pemandangannya indah dan sejuk",30
"Pemandangan yg indah..udaranya sejuk. Sangat senang sekali datang kesana.. kapan"" mau datang lagi ke sana",50
"Semuanya bagus dan bersih,hanya saja HTMnya agak mahal, mungkin karena tempatnya juga lumayan eksklusif dibanding spot lain di Bali.",40
"Terletak di dataran tinggi di wilayah kuta selatan Bali saat ini patung GWK sedang dalam proses pembangunan, dimana patung ini dibangun dengan tinggi 121M. Merupakan Icon baru di kota Bali yang mana patung Garuda Wisnu Kencana( GWK) merupakan patung ke 3 Tertinggi di Dunia untuk saat ini. Memasuki celah gunung batu di area pelataran GWK dengan udara yang cukup panas sangat tertantang untuk melihat keadaan di sekitar area GWK.Sejujurnya sudah beberapa kali saya berkunjung ke GWK namun sepertinya selalu ingin kembali menengok pahatan patung tersebut. Dengan harga tiket masuk yang sudah termasuk dengan menonton tari tarian daerah BALI. Pemandangan di atas GWK mengarah ke Bandara udara Ngurah Rai dan Laut Lepas. Semoga cepat selesai pembangunan Patung GWK ini dan semoga saya bisa berkunjung kembali menengok hasil karya anak Bangsa...Bangga menjadi Bangsa Indonesia yang menghargai seni dan budayanya.",40
"Selalu ada yang baru! biasanya mengunjungi taman budaya ini beberapa kali setiap tahunnya. terlebih lagi kalau ada event-event besar seperti soundrenaline, dan lain-lain. Tahun ini sepertinya patung tertinggi di dunia ini akan selesai. kami sangat menanti-nantikan itu!",50
"Untuk harga masuk yg lumayan mahal fasilitas sangat minim. Harusnya disediakan shutle dari area tiket ke tempat masuk. Krn jaraknya lumayan jauh dan menanjak. Pikirkan jika senior citizen dan anak2. Kalau arah pulang sy rasa tdk masalah. Areal tempat parkir tdk di aspal atau conblok, sehingga sangat berdebu.",30
"Tak lengkap kalau tidak melihat patung wisnu kencana dan ada tarian budaya Bali juga keren,untuk wisata dengan keluarga dan spot foto2 nya juga keren2",40
"Area Garuda Wisnu Kencana merupakan tempat yang wajib anda kunjungi ke Bali, beberapa karya seni patung merupakan hasil seni yang mengagumkan.Lokasi ini juga sudah teratur dan rapi, bila patung Garuda Wisnu sudah selesai tempat ini akan megah.Baiknya tiba di tempat ini pada pukul 16:00, mendekati waktu senja..Berkunjung pada tanggal 28 April 2018",50
"Di tahun ini patung GWK akan diselesaikan setelah belasan tahun menunggu untuk dirakit. Tempatnya sangat instagramable, banyak penjual pernak pernik. Lokasinya ada di pinggir jalan dan sangat luas",40
"Salah satu tujuan wisata favorit dan wajib dikunjungi saat berada di pulau dewata. Area yang cukup luas dan banyaknya fasilitas hiburan yang didapat menjadi daya tarik tersendiri bagi wisatawan mancanegara maupun domestik. Oh iya, jika sedang berkunjung kemari jangan lupa berfoto dengan patung raksasa Garuda Wisnu Kencana!",40
"Tempatnya bagus banget bersih tertata, cuma panas banget... Patung patungnya keren, tebing dan suasananya luar biasa... ",50
"Ciri khas dari tempat ini adalah patung wisnu dan garuda ditambah tebing tebing tinggi, cocok buat foto. Luas sekali dan panas jangan lupa bawa topi dan kacamata biar makin kece. Ada beberapa auditorium juga. Suka ada pertunjukan tari barong juga. Kalo lapar ada food court juga. Cocoknya buat santai nonton pertunjukan seni tari tradisional dan foto foto sama patung nya sih.",50
"Semuanya bagus dan bersih,hanya saja HTMnya agak mahal, mungkin karena tempatnya juga lumayan eksklusif dibanding spot lain di Bali.",40
